4950.5,0.3412,4950.5,0.30154
4961.8,0.34163,4961.8,0.30203
4973.2,0.34206,4973.2,0.30252
4984.6,0.34248,4984.6,0.303
4996,0.3429,4996,0.30349
5007.4,0.34332,5007.4,0.30397
5018.7,0.34374,5018.7,0.30445
5030.1,0.34416,5030.1,0.30493
5041.5,0.34457,5041.5,0.30541
5052.9,0.34498,5052.9,0.30589
5064.3,0.34539,5064.3,0.30637
5075.6,0.3458,5075.6,0.30684
5087,0.34621,5087,0.30731
5098.4,0.34661,5098.4,0.30779
5109.8,0.34701,5109.8,0.30826
5121.2,0.34741,5121.2,0.30873
5132.6,0.34781,5132.6,0.30919
5143.9,0.34821,5143.9,0.30966
5155.3,0.3486,5155.3,0.31012
5166.7,0.34899,5166.7,0.31059
5178.1,0.34938,5178.1,0.31105
5189.5,0.34977,5189.5,0.31151
5200.8,0.35016,5200.8,0.31197
5212.2,0.35054,5212.2,0.31243
5223.6,0.35092,5223.6,0.31289
5235,0.3513,5235,0.31334
5246.4,0.35168,5246.4,0.3138
5257.7,0.35206,5257.7,0.31425
5269.1,0.35243,5269.1,0.3147
5280.5,0.3528,5280.5,0.31515
5291.9,0.35317,5291.9,0.3156
5303.3,0.35354,5303.3,0.31604
5314.6,0.35391,5314.6,0.31649
5326,0.35427,5326,0.31693
5337.4,0.35463,5337.4,0.31737
5348.8,0.35499,5348.8,0.31781
5360.2,0.35535,5360.2,0.31825
5371.5,0.35571,5371.5,0.31869
5382.9,0.35606,5382.9,0.31913
5394.3,0.35641,5394.3,0.31956
5405.7,0.35676,5405.7,0.31999
5417.1,0.35711,5417.1,0.32043
5428.4,0.35746,5428.4,0.32086
5439.8,0.3578,5439.8,0.32128
5451.2,0.35814,5451.2,0.32171
5462.6,0.35848,5462.6,0.32214
5474,0.35882,5474,0.32256
5485.3,0.35916,5485.3,0.32298
5496.7,0.35949,5496.7,0.3234
5508.1,0.35982,5508.1,0.32382
5519.5,0.36016,5519.5,0.32424
5530.9,0.36049,5530.9,0.32465
5542.2,0.36082,5542.2,0.32507
5553.6,0.36115,5553.6,0.32548
5565,0.36147,5565,0.32589
5576.4,0.3618,5576.4,0.3263
5587.8,0.36212,5587.8,0.32671
5599.1,0.36244,5599.1,0.32711
5610.5,0.36276,5610.5,0.32752
5621.9,0.36308,5621.9,0.32792
5633.3,0.3634,5633.3,0.32832
5644.7,0.36371,5644.7,0.32872
5656,0.36402,5656,0.32912
5667.4,0.36434,5667.4,0.32951
5678.8,0.36464,5678.8,0.32991
5690.2,0.36495,5690.2,0.3303
5701.6,0.36526,5701.6,0.33069
5713,0.36556,5713,0.33108
5724.3,0.36586,5724.3,0.33147
5735.7,0.36616,5735.7,0.33185
5747.1,0.36646,5747.1,0.33224
5758.5,0.36676,5758.5,0.33262
5769.9,0.36706,5769.9,0.333
5781.2,0.36735,5781.2,0.33338
5792.6,0.36764,5792.6,0.33376
5804,0.36793,5804,0.33413
5815.4,0.36822,5815.4,0.33451
5826.8,0.36851,5826.8,0.33488
5838.1,0.36879,5838.1,0.33525
5849.5,0.36908,5849.5,0.33563
5860.9,0.36936,5860.9,0.33601
5872.3,0.36964,5872.3,0.33638
5883.7,0.36992,5883.7,0.33676
5895,0.3702,5895,0.33713
5906.4,0.37047,5906.4,0.3375
5917.8,0.37075,5917.8,0.33787
5929.2,0.37102,5929.2,0.33824
5940.6,0.37129,5940.6,0.33861
5951.9,0.37156,5951.9,0.33897
5963.3,0.37182,5963.3,0.33934
5974.7,0.37209,5974.7,0.3397
5986.1,0.37235,5986.1,0.34006
5997.5,0.37261,5997.5,0.34042
6008.8,0.37288,6008.8,0.34078
6020.2,0.37313,6020.2,0.34114
6031.6,0.37339,6031.6,0.3415
6043,0.37365,6043,0.34185
6054.4,0.3739,6054.4,0.3422
6065.7,0.37415,6065.7,0.34256
6077.1,0.3744,6077.1,0.34291
6088.5,0.37465,6088.5,0.34326
6099.9,0.3749,6099.9,0.3436
