111.61,0
111.81,0
112.01,0
112.22,0
112.42,0
112.62,0
112.83,0
113.03,0
113.23,0
113.44,0
113.64,0
113.84,0
114.05,0
114.25,0
114.45,0
114.65,0
114.86,0
115.06,0
115.26,0
115.47,0
115.67,0
115.87,0
116.08,0
116.28,0
116.48,0
116.69,0
116.89,0
117.09,0
117.3,0
117.5,0
117.7,0
117.91,0
118.11,0
118.31,0
118.52,0
118.72,0
118.92,0
119.13,0
119.33,0
119.53,0
119.73,0
119.94,0
120.14,0
120.34,0
120.55,0
120.75,0
120.95,0
121.16,0
121.36,0
121.56,0
121.77,0
121.97,0
122.17,0
122.38,0
122.58,0
122.78,0
122.99,0
123.19,0
123.39,0
123.6,0
123.8,0
124,0
124.21,0
124.41,0
124.61,0
124.81,0
125.02,0
125.22,0
125.42,0
125.63,0
125.83,0
126.03,0
126.24,0
126.44,0
126.64,0
126.85,0
127.05,0
127.25,0
127.46,0
127.66,0
127.86,0
128.07,0
128.27,0
128.47,0
128.68,0
128.88,0
129.08,0
129.29,0
129.49,0
129.69,0
129.89,0
130.1,0
130.3,0
130.5,0
130.71,0
130.91,0
131.11,0
131.32,0
131.52,0
131.72,0
131.93,0
132.13,0
132.33,0
132.54,0
132.74,0
132.94,0
133.15,0
133.35,0
133.55,0
133.76,0
133.96,0
134.16,0
134.37,0
134.57,0
134.77,0
134.97,0
135.18,0
135.38,0
135.58,0
135.79,0
135.99,0
136.19,0
136.4,0
136.6,0
136.8,0
137.01,0
137.21,0
137.41,0
137.62,0
137.82,0
138.02,0
138.23,0
138.43,0
138.63,0
138.84,0
139.04,0
139.24,0
139.45,0
139.65,0
139.85,0
140.06,0
140.26,0
140.46,0
140.66,0
140.87,0
141.07,0
141.27,0
141.48,0
141.68,0
141.88,0
142.09,0
142.29,0
142.49,0
142.7,0
142.9,0
143.1,0
143.31,0
143.51,0
143.71,0
143.92,0
144.12,0
144.32,0
144.53,0
144.73,0
144.93,0
145.14,0
145.34,0
145.54,0
145.74,0
145.95,0
146.15,0
146.35,0
146.56,0
146.76,0
146.96,0
147.17,0
147.37,0
147.57,0
147.78,0
147.98,0
148.18,0
148.39,0
148.59,0
148.79,0
149,0
149.2,0
149.4,0
149.61,0
149.81,0
150.01,0
150.22,0
150.42,0
150.62,0
150.82,0
151.03,0
151.23,0
151.43,0
151.64,0
151.84,0
152.04,0
152.25,0
152.45,0
152.65,0
152.86,0
153.06,0
153.26,0
153.47,0
153.67,0
153.87,0
154.08,0
154.28,0
154.48,0
154.69,0
154.89,0
155.09,0
155.3,0
155.5,0
155.7,0
155.9,0
156.11,0
156.31,0
156.51,0
156.72,0
156.92,0
157.12,0
157.33,0
157.53,0
157.73,0
157.94,0
158.14,0
158.34,0
158.55,0
158.75,0
158.95,0
159.16,0
159.36,0
159.56,0
159.77,0
159.97,0
160.17,0
160.38,0
160.58,0
160.78,0
160.98,0
161.19,0
161.39,0
161.59,0
161.8,0
162,0
162.2,0
162.41,0
162.61,0
162.81,0
163.02,0
163.22,0
163.42,0
163.63,0
163.83,0
164.03,0
164.24,0
164.44,0
164.64,0
164.85,0
165.05,0
165.25,0
165.46,0
165.66,0
165.86,0
166.07,0
166.27,0
166.47,0
166.67,0
166.88,0
167.08,0
167.28,0
167.49,0
167.69,0
167.89,0
168.1,0
168.3,0
168.5,0
168.71,0
168.91,0
169.11,0
169.32,0
169.52,0
169.72,0
169.93,0
170.13,0
170.33,0
170.54,0
170.74,0
170.94,0
171.15,0
171.35,0
171.55,0
171.75,0
171.96,0
172.16,0
172.36,0
172.57,0
172.77,0
172.97,0
173.18,0
173.38,0
173.58,0
173.79,0
173.99,0
174.19,0
174.4,0
174.6,0
174.8,0
175.01,0
175.21,0
175.41,0
175.62,0
175.82,0
176.02,0
176.23,0
176.43,0
176.63,0
176.83,0
177.04,0
177.24,0
177.44,0
177.65,0
177.85,0
178.05,0
178.26,0
178.46,0
178.66,0
178.87,0
179.07,0
179.27,0
179.48,0
179.68,0
179.88,0
180.09,0
180.29,0
180.49,0
180.7,0
180.9,0
181.1,0
181.31,0
181.51,0
181.71,0
181.91,0
182.12,0
182.32,0
182.52,0
182.73,0
182.93,0
183.13,0
183.34,0
183.54,0
183.74,0
183.95,0
184.15,0
184.35,0
184.56,0
184.76,0
184.96,0
185.17,0
185.37,0
185.57,0
185.78,0
185.98,0
186.18,0
186.39,0
186.59,0
186.79,0
186.99,0
187.2,0
187.4,0
187.6,0
187.81,0
188.01,0
188.21,0
188.42,0
188.62,0
188.82,0
189.03,0
189.23,0
189.43,0
189.64,0
189.84,0
190.04,0
190.25,0
190.45,0
190.65,0
190.86,0
191.06,0
191.26,0
191.47,0
191.67,0
191.87,0
192.08,0
192.28,0
192.48,0
192.68,0
192.89,0
193.09,0
193.29,0
193.5,0
193.7,0
193.9,0
194.11,0
194.31,0
194.51,0
194.72,0
194.92,0
195.12,0
195.33,0
195.53,0
195.73,0
195.94,0
196.14,0
196.34,0
196.55,0
196.75,0
196.95,0
197.16,0
197.36,0
197.56,0
197.76,0
197.97,0
198.17,0
198.37,0
198.58,0
198.78,0
198.98,0
199.19,0
199.39,0
199.59,0
199.8,0
200,0
